51.2807	20.04	167	2.1
48.9193	20.04	167	2.2
50.1	21.2207	167	2.2
50.8056	19.5567	167.425	2.1
49.8343	20.0346	168.625	2.2
48.484	20.04	168.67	2.2
48.43	20.04	168.67	2.1
50.935	19.7374	168.67	2.1
50.935	18.7762	168.67	2.2
49.0077	20.7074	169.041	2.2
55.8137	19.9332	200.958	2.1
52.8833	20.8604	180.765	2.1
48.6457	20.2433	170.332	2.2
51.7103	21.4423	172.459	2.1
51.5148	20.3359	170.522	2.1
48.8053	19.4436	170.34	2.2
50.9192	19.5055	179.874	2.1
51.042	20.27	175.464	2.1
56.0524	18.549	203.318	2.1
49.766	20.4405	179.686	2.1
51.5964	21.6088	172.01	2.2
44.5977	19.5878	201.443	2.2
50.1979	17.787	172.032	2.2
45.0665	20.0795	195.052	2.2
47.9412	20.4512	173.441	2.2
50.5578	17.7713	172.341	2.2
50.6068	18.2236	173.178	2.2
47.3294	20.0514	173.679	2.1
48.986	19.4106	173.679	2.1
48.2559	18.4454	173.678	2.1
48.1249	18.4913	173.68	2.1
48.471	17.9577	173.68	2.1
50.1059	19.0324	179.073	2.1
48.2632	21.3445	194.109	2.1
49.3299	17.5272	173.735	2.2
49.2712	17.4498	173.708	2.2
49.1103	21.1897	184.584	2.2
50.5111	23.0329	193.621	2.2
47.8646	21.4788	175.283	2.2
48.7219	24.7088	199.945	2.2
47.428	21.6494	175.35	2.2
49.7941	21.7954	175.356	2.1
48.0058	17.2192	194.481	2.1
48.5428	15.6345	194.538	2.1
49.0529	21.5237	177.281	2.1
49.0463	18.3671	175.35	2.2
53.0608	19.0185	199.852	2.2
51.8151	19.7279	189.406	2.2
52.6045	21.038	203.103	2.1
51.9325	20.944	191.752	2.1
53.1107	21.6594	177.02	2.1
52.428	19.2815	181.598	2.1
48.5073	19.6977	177.02	2.2
48.0226	18.8474	179.261	2.2
49.1257	18.7198	177.02	2.2
50.5083	19.5626	180.822	2.1
50.7896	21.2427	197.84	2.1
50.0732	23.2788	177.02	2.2
50.808	19.4638	177.02	2.2
49.6622	19.099	177.02	2.2
49.4194	19.7602	177.746	2.1
49.5175	18.3293	198.408	2.1
50.0619	18.8521	177.354	2.2
50.9743	18.5259	177.02	2.2
52.9401	21.6512	178.504	2.2
50.2463	16.8437	194.131	2.1
53.5604	18.3693	203.598	2.1
46.4414	20.1282	178.688	2.2
52.215	21.1026	178.689	2.2
53.4043	18.4135	178.69	2.2
48.1101	23.1035	178.69	2.1
47.3029	18.7434	179.535	2.1
50.5493	22.7783	178.69	2.2
46.0386	20.4186	203.913	2.1
48.154	23.1669	178.69	2.1
48.0879	20.0047	178.69	2.2
50.3536	20.3556	199.732	2.2
50.821	16.4769	188.603	2.2
49.9558	21.7234	182.2	2.1
48.0872	20.0401	178.69	2.2
54.0094	20.04	180.355	2.2
48.3779	16.6029	194.718	2.1
47.6781	16.2164	198.732	2.1
51.9604	18.6226	179.795	2.2
54.027	20.04	180.36	2.2
47.3733	22.7131	190.325	2.1
53.6719	21.6718	180.36	2.1
53.6864	19.775	200.05	2.2
52.8233	18.3172	191.723	2.2
48.6351	18.6386	184.271	2.1
51.8053	18.8557	194.871	2.1
51.9887	17.158	183.954	2.2
47.6881	22.2635	189.545	2.1
48.7154	19.5761	198.822	2.1
51.124	23.544	180.36	2.2
52.091	19.096	182.045	2.1
48.5463	23.2731	184.955	2.1
49.0153	18.1243	184.905	2.2
51.9793	20.2514	180.36	2.2
49.4805	19.1433	194.442	2.1
52.1282	21.462	180.647	2.2
48.446	19.3704	181.309	2.2
49.087	19.8646	188.069	2.1
47.6786	19.9871	196.205	2.1
49.7684	21.0551	190.933	2.2
51.0887	18.791	180.792	2.1
54.0182	20.4568	181.98	2.1
48.9016	18.7737	182.03	2.2
51.9374	20.6612	181.522	2.2
52.1643	18.4351	182.81	2.1
48.3896	18.0563	206.416	2.2
46.968	18.0672	182.03	2.2
51.6188	22.9376	182.03	2.1
52.9602	17.035	182.03	2.2
47.4493	23.0033	182.03	2.2
49.9005	16.3916	200.456	2.1
50.1169	19.0446	197.972	2.1
52.0717	18.9133	182.03	2.2
47.9213	20.8879	182.03	2.1
51.3821	19.5202	190.092	2.1
49.5802	19.7567	182.03	2.2
47.9421	20.033	182.03	2.1
49.4108	19.9287	193.597	2.1
50.1417	19.0708	189.92	2.2
48.1623	22.3384	194.042	2.1
51.2755	18.4329	182.896	2.2
53.3673	19.1964	183.378	2.2
49.0996	17.8858	182.379	2.1
49.3949	17.2618	202.793	2.2
49.1776	22.6641	188.679	2.2
50.5042	20.6272	194.981	2.1
48.2053	17.2434	183.7	2.2
46.9683	22.6119	191.304	2.1
46.8713	18.0739	183.675	2.1
46.4325	19.9757	205.66	2.2
51.0929	23.5859	190.959	2.1
49.0086	20.2414	192.803	2.1
46.9628	17.0013	183.7	2.2
52.1495	22.4059	184.25	2.1
50.5646	17.9831	183.7	2.2
52.8672	16.585	208.136	2.2
55.1616	17.5091	207.818	2.1
49.6827	23.3269	183.7	2.2
53.8493	19.1211	208.66	2.1
51.7861	21.0516	183.7	2.1
49.167	20.4713	183.7	2.2
51.488	19.88	184.047	2.1
51.2996	21.019	207.394	2.1
48.7962	21.1222	184.686	2.2
50.1302	18.6345	184.222	2.1
48.6634	22.3807	184.263	2.2
49.6428	18.7308	184.905	2.2
54.6166	20.1481	185.367	2.1
50.6816	19.3524	201.779	2.2
49.3062	20.7826	198.173	2.2
51.0571	18.6803	195.018	2.1
51.6569	18.1023	185.369	2.2
51.9569	24.1982	185.37	2.2
50.7955	19.7869	185.37	2.1
51.9609	24.1817	185.37	2.2
47.9655	18.7798	192.48	2.1
48.3902	21.7266	185.37	2.2
51.9538	24.2157	185.37	2.2
50.7757	21.1219	185.657	2.1
47.4256	20.0539	185.37	2.2
48.7612	17.7762	201.267	2.1
47.6689	20.7111	185.37	2.1
