51.2807	20.04	167	2.1
48.9193	20.04	167	2.1
50.1	21.2207	167	2.1
50.1	18.8593	167	2.1
50.1	20.04	165.33	2.1
51.77	20.04	168.67	2.1
48.43	20.04	168.67	2.1
50.935	21.4863	168.67	2.1
50.935	18.5937	168.67	2.1
49.265	21.4863	168.67	2.1
49.265	18.5937	168.67	2.1
52.094	20.04	170.34	2.1
48.106	20.04	170.34	2.1
50.1	20.04	170.34	2.1
52.5359	20.04	172.01	2.1
47.6641	20.04	172.01	2.1
50.1	22.4759	172.01	2.1
50.1	17.6041	172.01	2.1
52.9056	20.04	173.68	2.1
47.2944	20.04	173.68	2.1
50.9882	22.7013	173.68	2.1
50.9882	17.3787	173.68	2.1
49.2118	22.7013	173.68	2.1
49.2118	17.3787	173.68	2.1
53.2287	20.04	175.35	2.1
46.9713	20.04	175.35	2.1
51.1537	22.986	175.35	2.1
51.1537	17.094	175.35	2.1
49.0463	22.986	175.35	2.1
49.0463	17.094	175.35	2.1
50.1	21.4987	175.35	2.1
39.4103	39.4103	39.4103	2.1
41.0803	39.4103	39.4103	2.1
42.7503	39.4103	39.4103	2.1
44.4203	39.4103	39.4103	2.1
46.0903	39.4103	39.4103	2.1
47.7603	39.4103	39.4103	2.1
49.4303	39.4103	39.4103	2.1
39.4103	39.4103	41.0803	2.1
41.0803	39.4103	41.0803	2.1
42.7503	39.4103	41.0803	2.1
44.4203	39.4103	41.0803	2.1
46.0903	39.4103	41.0803	2.1
47.7603	39.4103	41.0803	2.1
49.4303	39.4103	41.0803	2.1
39.4103	39.4103	42.7503	2.1
41.0803	39.4103	42.7503	2.1
42.7503	39.4103	42.7503	2.1
44.4203	39.4103	42.7503	2.1
46.0903	39.4103	42.7503	2.1
47.7603	39.4103	42.7503	2.1
49.4303	39.4103	42.7503	2.1
39.4103	39.4103	44.4203	2.1
41.0803	39.4103	44.4203	2.1
42.7503	39.4103	44.4203	2.1
44.4203	39.4103	44.4203	2.1
46.0903	39.4103	44.4203	2.1
47.7603	39.4103	44.4203	2.1
49.4303	39.4103	44.4203	2.1
39.4103	39.4103	46.0903	2.1
41.0803	39.4103	46.0903	2.1
42.7503	39.4103	46.0903	2.1
44.4203	39.4103	46.0903	2.1
46.0903	39.4103	46.0903	2.1
47.7603	39.4103	46.0903	2.1
49.4303	39.4103	46.0903	2.1
39.4103	39.4103	47.7603	2.1
41.0803	39.4103	47.7603	2.1
42.7503	39.4103	47.7603	2.1
44.4203	39.4103	47.7603	2.1
46.0903	39.4103	47.7603	2.1
47.7603	39.4103	47.7603	2.1
49.4303	39.4103	47.7603	2.1
39.4103	39.4103	49.4303	2.1
41.0803	39.4103	49.4303	2.1
42.7503	39.4103	49.4303	2.1
44.4203	39.4103	49.4303	2.1
46.0903	39.4103	49.4303	2.1
47.7603	39.4103	49.4303	2.1
49.4303	39.4103	49.4303	2.1
39.4103	41.0803	39.4103	2.1
41.0803	41.0803	39.4103	2.1
42.7503	41.0803	39.4103	2.1
44.4203	41.0803	39.4103	2.1
46.0903	41.0803	39.4103	2.1
47.7603	41.0803	39.4103	2.1
49.4303	41.0803	39.4103	2.1
39.4103	41.0803	41.0803	2.1
49.4303	41.0803	41.0803	2.1
39.4103	41.0803	42.7503	2.1
49.4303	41.0803	42.7503	2.1
39.4103	41.0803	44.4203	2.1
49.4303	41.0803	44.4203	2.1
39.4103	41.0803	46.0903	2.1
49.4303	41.0803	46.0903	2.1
39.4103	41.0803	47.7603	2.1
49.4303	41.0803	47.7603	2.1
39.4103	41.0803	49.4303	2.1
41.0803	41.0803	49.4303	2.1
42.7503	41.0803	49.4303	2.1
44.4203	41.0803	49.4303	2.1
46.0903	41.0803	49.4303	2.1
47.7603	41.0803	49.4303	2.1
49.4303	41.0803	49.4303	2.1
39.4103	42.7503	39.4103	2.1
41.0803	42.7503	39.4103	2.1
42.7503	42.7503	39.4103	2.1
44.4203	42.7503	39.4103	2.1
46.0903	42.7503	39.4103	2.1
47.7603	42.7503	39.4103	2.1
49.4303	42.7503	39.4103	2.1
39.4103	42.7503	41.0803	2.1
49.4303	42.7503	41.0803	2.1
39.4103	42.7503	42.7503	2.1
49.4303	42.7503	42.7503	2.1
39.4103	42.7503	44.4203	2.1
49.4303	42.7503	44.4203	2.1
39.4103	42.7503	46.0903	2.1
49.4303	42.7503	46.0903	2.1
39.4103	42.7503	47.7603	2.1
49.4303	42.7503	47.7603	2.1
39.4103	42.7503	49.4303	2.1
41.0803	42.7503	49.4303	2.1
42.7503	42.7503	49.4303	2.1
44.4203	42.7503	49.4303	2.1
46.0903	42.7503	49.4303	2.1
47.7603	42.7503	49.4303	2.1
49.4303	42.7503	49.4303	2.1
39.4103	44.4203	39.4103	2.1
41.0803	44.4203	39.4103	2.1
42.7503	44.4203	39.4103	2.1
44.4203	44.4203	39.4103	2.1
46.0903	44.4203	39.4103	2.1
47.7603	44.4203	39.4103	2.1
49.4303	44.4203	39.4103	2.1
39.4103	44.4203	41.0803	2.1
49.4303	44.4203	41.0803	2.1
39.4103	44.4203	42.7503	2.1
49.4303	44.4203	42.7503	2.1
39.4103	44.4203	44.4203	2.1
49.4303	44.4203	44.4203	2.1
39.4103	44.4203	46.0903	2.1
49.4303	44.4203	46.0903	2.1
39.4103	44.4203	47.7603	2.1
49.4303	44.4203	47.7603	2.1
39.4103	44.4203	49.4303	2.1
41.0803	44.4203	49.4303	2.1
42.7503	44.4203	49.4303	2.1
44.4203	44.4203	49.4303	2.1
46.0903	44.4203	49.4303	2.1
47.7603	44.4203	49.4303	2.1
49.4303	44.4203	49.4303	2.1
39.4103	46.0903	39.4103	2.1
41.0803	46.0903	39.4103	2.1
42.7503	46.0903	39.4103	2.1
44.4203	46.0903	39.4103	2.1
46.0903	46.0903	39.4103	2.1
47.7603	46.0903	39.4103	2.1
49.4303	46.0903	39.4103	2.1
39.4103	46.0903	41.0803	2.1
49.4303	46.0903	41.0803	2.1
39.4103	46.0903	42.7503	2.1
49.4303	46.0903	42.7503	2.1
39.4103	46.0903	44.4203	2.1
49.4303	46.0903	44.4203	2.1
39.4103	46.0903	46.0903	2.1
49.4303	46.0903	46.0903	2.1
39.4103	46.0903	47.7603	2.1
49.4303	46.0903	47.7603	2.1
39.4103	46.0903	49.4303	2.1
41.0803	46.0903	49.4303	2.1
42.7503	46.0903	49.4303	2.1
44.4203	46.0903	49.4303	2.1
46.0903	46.0903	49.4303	2.1
47.7603	46.0903	49.4303	2.1
49.4303	46.0903	49.4303	2.1
39.4103	47.7603	39.4103	2.1
41.0803	47.7603	39.4103	2.1
42.7503	47.7603	39.4103	2.1
44.4203	47.7603	39.4103	2.1
46.0903	47.7603	39.4103	2.1
47.7603	47.7603	39.4103	2.1
49.4303	47.7603	39.4103	2.1
39.4103	47.7603	41.0803	2.1
49.4303	47.7603	41.0803	2.1
39.4103	47.7603	42.7503	2.1
49.4303	47.7603	42.7503	2.1
39.4103	47.7603	44.4203	2.1
49.4303	47.7603	44.4203	2.1
39.4103	47.7603	46.0903	2.1
49.4303	47.7603	46.0903	2.1
39.4103	47.7603	47.7603	2.1
49.4303	47.7603	47.7603	2.1
39.4103	47.7603	49.4303	2.1
41.0803	47.7603	49.4303	2.1
42.7503	47.7603	49.4303	2.1
44.4203	47.7603	49.4303	2.1
46.0903	47.7603	49.4303	2.1
47.7603	47.7603	49.4303	2.1
49.4303	47.7603	49.4303	2.1
39.4103	49.4303	39.4103	2.1
41.0803	49.4303	39.4103	2.1
42.7503	49.4303	39.4103	2.1
44.4203	49.4303	39.4103	2.1
46.0903	49.4303	39.4103	2.1
47.7603	49.4303	39.4103	2.1
49.4303	49.4303	39.4103	2.1
39.4103	49.4303	41.0803	2.1
41.0803	49.4303	41.0803	2.1
42.7503	49.4303	41.0803	2.1
44.4203	49.4303	41.0803	2.1
46.0903	49.4303	41.0803	2.1
47.7603	49.4303	41.0803	2.1
49.4303	49.4303	41.0803	2.1
39.4103	49.4303	42.7503	2.1
41.0803	49.4303	42.7503	2.1
42.7503	49.4303	42.7503	2.1
44.4203	49.4303	42.7503	2.1
46.0903	49.4303	42.7503	2.1
47.7603	49.4303	42.7503	2.1
49.4303	49.4303	42.7503	2.1
39.4103	49.4303	44.4203	2.1
41.0803	49.4303	44.4203	2.1
42.7503	49.4303	44.4203	2.1
44.4203	49.4303	44.4203	2.1
46.0903	49.4303	44.4203	2.1
47.7603	49.4303	44.4203	2.1
49.4303	49.4303	44.4203	2.1
39.4103	49.4303	46.0903	2.1
41.0803	49.4303	46.0903	2.1
42.7503	49.4303	46.0903	2.1
44.4203	49.4303	46.0903	2.1
46.0903	49.4303	46.0903	2.1
47.7603	49.4303	46.0903	2.1
49.4303	49.4303	46.0903	2.1
39.4103	49.4303	47.7603	2.1
41.0803	49.4303	47.7603	2.1
42.7503	49.4303	47.7603	2.1
44.4203	49.4303	47.7603	2.1
46.0903	49.4303	47.7603	2.1
47.7603	49.4303	47.7603	2.1
49.4303	49.4303	47.7603	2.1
39.4103	49.4303	49.4303	2.1
41.0803	49.4303	49.4303	2.1
42.7503	49.4303	49.4303	2.1
44.4203	49.4303	49.4303	2.1
46.0903	49.4303	49.4303	2.1
47.7603	49.4303	49.4303	2.1
49.4303	49.4303	49.4303	2.1
